file_name,language,gender,dialect,text,speaker_id,line_id
1516595362.wav,French,Female,Belgium,"Soudain, la mémoire me revient. C'est mon premier jour dans ma toute nouvelle fonction, prof. Après une longue et malheureuse expérience dans une boîte de consultance avec un patron laid et con, j'ai décidé de changer de vie et je suis revenue à mes premiers amours, l'art.",FBF15165,1516595362
1516585699.wav,French,Female,Belgium,"J'ai envoyé mon CV dans quelques universités en tant que professeur d'histoire de l'art. Et à mon grand étonnement, l'une d'entre elles m'a très vite recontacté et deux semaines plus tard, mon contrat a été signé. Une nouvelle vie commençait pour moi. Et pas que professionnelle d'ailleurs. Après six années avec Thomas, un casanier de première qui passait son temps à jouer sur son ordi et qui commençait toutes ses phrases par oui mais vous les bonnes femmes, j'ai pris mes clics et mes claques un matin et je ne suis jamais revenu. Quel soulagement.",FBF15165,1516585699
1516517904.wav,French,Female,Belgium,"Ce qui est cool avec ce nouveau job, c'est qu'il se trouve dans la ville où j'ai fait mes études, là où j'ai mes plus beaux souvenirs. J'ai vite retrouvé plein d'amis de l'époque. Et puis mes petites habitudes, les restos, les bars, la vie nocturne évidemment. J'ai trouvé un petit penthouse dans une super copropriété et j'ai sauté sur l'occasion. Nouveau boulot, nouvelle ville, nouvelle appart, manque plus qu'à nouveaux mecs. Mais dans mon nouvel environnement, ce n'est qu'une question de temps.",FBF15165,1516517904
1516562214.wav,French,Female,Belgium,"Là je suis sur ma terrasse. Un café à la main et je fais mon matting. C'est le nom que j'ai trouvé quand je mate les mecs mon café du matin à la main. J'aperçois au loin mon voisin Samy, du deuxième, qui part travailler sur sa moto. Il est chef dans un resto, si j'ai bien compris. Joli cul.",FBF15165,1516562214
1516526912.wav,French,Female,Belgium,"C'est celui que je croise le moins dans l'immeuble. Peut-être qu'il a une copine. Mes voisins dans l'immeuble sont tous super sympas. D'ailleurs, samedi prochain, ils organisent un barbecue en mon honneur. Si c'est pas chou ça. Il y a une petite cour commune au rez-de-chaussée avec une pergola recouverte de jasmin.",FBF15165,1516526912
1516525648.wav,French,Female,Belgium,"C'est un mini écrin de verdure, j'adore. Je crois que le coup de cœur que j'ai eu pour ce lieu, c'est avant tout pour les gens et l'ambiance qui y règne. 7h05 déjà, faut que je me lève. Soudain, je réalise que je n'ai aucune idée de ce qui m'attend pour ce premier jour dans cette école. Et je sens le stress monter. Il faut que je me détende, sinon ces jeunes vont trop me capter.",FBF15165,1516525648
1516559758.wav,French,Female,Belgium,"Il paraît que les étudiants, c'est comme les fauves. Ils sentent quand on a peur, ils en profitent. Il faut vraiment que j'aie l'air sûr de moi, sinon ils vont me transformer en charpille. Je connais la recette miracle pour affronter cette journée avec sérénité. Allez, Chloé, détends-toi. Je me donne 15 minutes, pas une de plus.",FBF15165,1516559758
1516511849.wav,French,Female,Belgium,"Toujours sur ma terrasse, je regarde à gauche, puis à droite, seul le ciel pour témoin. Raison pour laquelle cette terrasse m'a plu. Je respire profondément, pose mon pied droit sur la chaise face à moi. J'écarte les jambes, et me voilà prête à me projeter dans mes fantasmes. J'hésite, de quoi ai-je envie aujourd'hui? De qui?",FBF15165,1516511849
1516512862.wav,French,Female,Belgium,"Juste un corps chaud, des abdos magnifiquement dessinés. Mes doigts tremblent, l'air frais du matin fait durcir la pointe de mes seins. Qu'est-ce que j'aime, cette sensation? Tout à coup, un flash. Il n'y a plus de pénis conquérant, mais je m'imagine devant toute une classe de jeune homme excité. Le regard fiévreux, les corps mûs par leurs hormones.",FBF15165,1516512862
1516510393.wav,French,Female,Belgium,"Ça m'excite terriblement. Je me vois coucher sur mon bureau complètement nu. Les jambes écartées, encerclées. Mon intimité à leur merci. Leurs regards sont assoiffés. Dans leurs pantalons trop serrés, j'aperçois leurs membres durcir. Traites à exploser. Ça me rend dingue. Mon excitation ruisselle le long de mes cuisses.",FBF15165,1516510393
1516515458.wav,French,Female,Belgium,"Tout en continuant à onduler mon corps, une violente secousse me saisit. Je me tortille comme un petit verre de terre. Je sens la chaleur envahir le bas de mon ventre. Sous la pression de plus en plus forte de mes doigts. Je les tourne de plus en plus vite. Soudain, je sens deux mains m'attraper les chevilles. Pour écarter mes jambes encore plus. Comme si je n'étais pas assez ouverte à eux. Deux hommes plus timides décident s'occuper de mes seins.",FBF15165,1516515458
1516548148.wav,French,Female,Belgium,"L'un me le caresse délicatement et l'autre me pince le mamelon avec fermeté. Ce qui fait échapper mon premier cri de plaisir. C'est là que je me cambre encore plus. En balançant ma tête vers l'arrière. Et que le plus courageux s'avance vers moi. D'un geste décidé, enlève ma main, glisse les siennes sous mes fesses, ma grippe soulève mon bassin pour n'en perdre aucune miette.",FBF15165,1516548148
1516542846.wav,French,Female,Belgium,"Approche sa bouche charnue, se penche entre mes cuisses comme un chat qui s'apprête à laper son lait. Plonge son visage en matoisons humides, avale la première tournée de mon désir et m'aspire. Son ardeur a se désaltéré à même la source comme si sa vie en détendait.",FBF15165,1516542846
1516528939.wav,French,Female,Belgium,"Je suis complètement prisonnière de leurs mains, de sa bouche, tel un vampire assoiffé. Mon corps frissonne, ma cuisse droite se met à trembler, mon corps s'agite, je ne maîtrise plus rien. Mes chevilles enfin libérées, j'enroule mes jambes autour du cou de mon bienfaiteur.",FBF15165,1516528939
1516579619.wav,French,Female,Belgium,"J'ouvre enfin les yeux. Le chant d'un moineau me ramène à la réalité. Je tourne la tête vers mon réveil. 7 heures 25. Oh merde, je vais être en retard. Ce n'est pas cool pour le premier jour. Je me lève en sursaut. Mon regard croise dans le miroir une tête aux cheveux hirsute et au sourire un peu gêné. À part les cheveux, le portrait me plaît assez bien.",FBF15165,1516579619
1516512205.wav,French,Female,Belgium,"Je saute sous ma douche, car c'est une dernière fois ma vulve encore enflée. J'en fais une robe. Je me contemple une dernière fois devant le miroir. Sors un crayon avec lequel j'attache mes cheveux. Ce serait ma petite touche artistique aujourd'hui. J'arrive en courant dans le couloir de ma classe.",FBF15165,1516512205
1516583085.wav,French,Female,Belgium,"Suante et essoufflée, je m'arrête devant la porte. Je respire profondément. Je ne peux m'empêcher de visualiser à nouveau ma petite évasion matinale. Je sens monter de la classe l'odeur de la testostérone. Je jette un dernier coup d'œil à ma robe, boutonnée un peu trop strictement. Défait un bouton pour libérer la naissance de mes seins.",FBF15165,1516583085
1516581826.wav,French,Female,Belgium,"Oh, et puis pourquoi pas deux? Ma poitrine voluptueuse se sent tout à coup plus à l'aise. Parfait. Je pousse la porte et j'entre conquérante. Et face à un auditoire ébahi, je ne peux m'empêcher de sourire devant une classe entièrement composée de filles. Je repense à ma petite parenthèse érotique. Mais qu'est-ce que je m'étais imaginée? Avec tout ça, j'ai même oublié de mettre une culotte.",FBF15165,1516581826
5730887360.wav,French,Female,Belgium,"Je m'appelle Jade, j'ai 20 ans. J'ai commencé l'université en septembre, mais j'ai vite arrêté à cause du Covid. Et je suis venue ici pour parler un peu de mélancolie, dissociation, de crise existentielle, du passage à l'âge adulte.",FBF57308,5730887360
5730846719.wav,French,Female,Belgium,"J'ai eu des symptômes dépressifs, comme la fatigue, la tristesse permanente, avoir envie de mourir, enfin un peu tout ça. Mais je n'ai pas eu vraiment un diagnostic de dépression parce que j'ai l'impression que j'étais plus dans une sorte d'anxiété existentielle. Moi, j'étais comme une pile électrique qui avait peur de tout, même si j'étais calme, etc.",FBF57308,5730846719
5730863925.wav,French,Female,Belgium,"J'en ai pas souffert du Covid en lui-même, mais plus ses conséquences. Par exemple, le fait que j'ai commencé l'université, j'étais super hypée, j'étais contente, mais ça a directement été du distanciel. Et pour moi, c'était pas possible.",FBF57308,5730863925
5730845070.wav,French,Female,Belgium,"En fait, j'ai commencé à fumer vers avril 2020, donc oui, plus ou moins début de la pandémie. Ça allait, enfin j'aimais bien fumer, mais je n'étais pas accro ou quoi. Je fumais de temps en temps avec mon meilleur ami ou mes potes que je vois de temps en temps.",FBF57308,5730845070
5730831008.wav,French,Female,Belgium,"Mais vers la fin des grandes vacances, je commençais à acheter beaucoup. Dès que je voyais quelqu'un, je me disais, il faudrait que j'aille acheter. Et des fois quand je n'avais pas d'argent ou que les gens me disaient, j'ai pas de beugles, j'avais pas envie d'y aller. En même temps, c'est ma faute, mais je faisais rien à part voir des gens fumer, voir des gens fumer. Et le truc, c'est que le cannabis pour le cerveau, c'est pas ouf. Et c'est là que les problèmes ont commencé.",FBF57308,5730831008
5730841886.wav,French,Female,Belgium,"En fait, c'était un soir en février où j'avais fumé toute seule. Je le faisais très rarement. Enfin, j'étais la bombe, je fumais un petit joint, mais ma pote m'en avait laissé un. Ensuite, je sais pas, je me dis juste ah tiens, c'était une bonne journée, j'ai rangé ma chambre, je regarde un truc, j'ai cuisiné. Enfin, je me disais j'ai passé une bonne journée avec moi-même. Et juste ça, je pense que cette chose-là, j'ai passé une bonne journée avec moi-même, ça m'a retournée.",FBF57308,5730841886
5730837172.wav,French,Female,Belgium,"Je partais dans un délire de mais on n'est jamais tout seul. Enfin, ça arrive de philosopher quand on est défoncée, c'est normal, mais j'avais l'impression vraiment d'une façon imagée à l'intérieur de voir comme mon cerveau. Et il y avait une petite partie à droite qui, comme c'était craqué et qui était devenue quelqu'un d'autre.",FBF57308,5730837172
5730887176.wav,French,Female,Belgium,"Mais pourtant, je sais que non, c'était moi. Je regardais ma main, je me disais mais c'est pas ma main. Je savais que si je faisais ça, c'était mon cerveau qui avait envoyé les connexions, etc. Mais ce n'est pas moi. Je commençais à parler tout seul dans ma tête et je me disais tais-toi. Je n'entendais même pas à ma télévision parce que tellement j'entendais des trucs, j'avais l'impression d'être piégée dans une cage qui n'est pas la tienne alors que c'est ton corps.",FBF57308,5730887176
5730869363.wav,French,Female,Belgium,"C'est petit à petit que j'ai commencé à un peu à me déconnecter de la réalité. Enfin, je ne m'en rendais pas compte. C'est que maintenant, après des mois, que je m'en compte que ça n'a pas débuté à un moment précis, mais que c'était déjà là depuis quelques temps, mais je ne m'en rendais pas compte.",FBF57308,5730869363
